NUM_SINISTRE;NUM_CONTRAT;LIB_BRANCHE;LIB_SOUS_BRANCHE;LIB_PRODUIT;NATURE_SINISTRE;LIB_TYPE_SINISTRE;TAUX_RESPONSABILITE;DATE_SURVENANCE;DATE_DECLARATION;DATE_OUVERTURE;OBSERVATION_SINISTRE;LIB_ETAT_SINISTRE;LIEU_ACCIDENT;MOTIF_REOUVERTURE;MONTANT_ENCAISSE;MONTANT_A_ENCAISSER
20193002040;2018301012302;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2019-04-17 00:00:00.000;2019-04-25 00:00:00.000;2019-04-30 00:00:00.000;;CLOTURE;;;939,4;0
20193006254;2012301009528;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE HORS IDA;100;2019-11-22 00:00:00.000;2019-12-03 00:00:00.000;2019-12-10 00:00:00.000;;CLOTURE;;;808,4;0
20173005345;2015301009556;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2017-10-26 00:00:00.000;2017-11-03 00:00:00.000;2017-11-07 00:00:00.000;;CLOTURE;;;1098,883;0
20193001763;2016301023689;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2019-04-05 00:00:00.000;2019-04-16 00:00:00.000;2019-04-19 00:00:00.000;;CLOTURE;;;2153,228;0
20193005092;2019301001793;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2019-06-12 00:00:00.000;2019-10-17 00:00:00.000;2019-10-22 00:00:00.000;;CLOTURE;;;700,084;0
20183007091;2018301012542;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2018-12-21 00:00:00.000;2019-11-07 00:00:00.000;2019-11-12 00:00:00.000;;CLOTURE;;;1003,474;0
20193002939;2013301006152;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2019-05-02 00:00:00.000;2019-06-20 00:00:00.000;2019-06-21 00:00:00.000;;CLOTURE;;;671,625;0
20193002650;2018301016027;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2019-05-19 00:00:00.000;2019-05-29 00:00:00.000;2019-06-03 00:00:00.000;;CLOTURE;;;184,74;0
20193005570;2018301031002;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2019-05-27 00:00:00.000;2019-11-07 00:00:00.000;2019-11-12 00:00:00.000;;CLOTURE;;;300;0
20193004026;2017301032763;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2019-06-28 00:00:00.000;2019-08-22 00:00:00.000;2019-08-27 00:00:00.000;;CLOTURE;;;320;0
20193006922;2019301036662;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2019-07-22 00:00:00.000;2019-07-30 00:00:00.000;2020-07-14 00:00:00.000;;CLOTURE;;;1443,715;0
20193004474;2019301020513;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2019-07-11 00:00:00.000;2019-09-05 00:00:00.000;2019-09-20 00:00:00.000;;CLOTURE;;;1777,61;0
20173004653;2016301014808;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;RECOURS JUDICIAIRE;0;2017-09-30 00:00:00.000;2017-10-03 00:00:00.000;2017-10-03 00:00:00.000;ARBITRAGE RECONSTITUTION + EVALUATION EL AMRI ADEL;MISE A JOUR;;;13283,296;344,9
20201000289;2017101009913;VIE;DECES;TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT;DECES;NORMAL;NULL;2020-05-18 00:00:00.000;2020-07-13 00:00:00.000;2020-07-15 00:00:00.000;;OUVERTURE;TUNIS;;0;0
20193003515;2017301032763;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;100;2019-07-19 00:00:00.000;2019-07-23 00:00:00.000;2019-07-23 00:00:00.000;ARRIERE LE 22/06/2020;CLOTURE;RADES;;34358,561;0
20203001859;2019301003051;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2020-03-14 00:00:00.000;2020-03-16 00:00:00.000;2020-06-11 00:00:00.000;DATE ACCIDENT ERRONEE;CLOTURE;;;588,929;0
20193006782;2019301020448;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2019-06-06 00:00:00.000;2020-01-17 00:00:00.000;2020-01-21 00:00:00.000;;CLOTURE;;;936,322;0
20183007045;2018301035554;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2018-11-14 00:00:00.000;2019-06-19 00:00:00.000;2019-06-26 00:00:00.000;;CLOTURE;;;1015,04;0
20183007041;2014301010524;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2018-09-19 00:00:00.000;2019-06-20 00:00:00.000;2019-06-21 00:00:00.000;;CLOTURE;;;1116,402;0
20193005671;2018301031008;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2019-08-26 00:00:00.000;2019-09-17 00:00:00.000;2019-11-14 00:00:00.000;;CLOTURE;;;1078,876;0
20193006783;2013301010952;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2019-07-28 00:00:00.000;2020-01-17 00:00:00.000;2020-01-21 00:00:00.000;;CLOTURE;;;2663,281;0
20193004090;2018301031008;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2019-06-29 00:00:00.000;2019-08-22 00:00:00.000;2019-08-29 00:00:00.000;;CLOTURE;;;358;0
20193005648;2016301041546;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2019-09-03 00:00:00.000;2019-09-17 00:00:00.000;2019-11-14 00:00:00.000;;CLOTURE;;;1507,369;0
20193005653;2016301022519;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2019-08-29 00:00:00.000;2019-09-17 00:00:00.000;2019-11-14 00:00:00.000;;CLOTURE;;;1421,936;0
20193005117;2018301031002;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2019-09-23 00:00:00.000;2019-10-10 00:00:00.000;2019-10-23 00:00:00.000;;CLOTURE;;;182,5;0
20193005111;2018301031017;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2019-09-24 00:00:00.000;2019-10-10 00:00:00.000;2019-10-23 00:00:00.000;;CLOTURE;;;650;0
20193005506;2019301015139;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2019-11-01 00:00:00.000;2019-11-05 00:00:00.000;2019-11-08 00:00:00.000;;CLOTURE;;;1170;0
20193006788;2018301031016;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2019-04-26 00:00:00.000;2020-01-17 00:00:00.000;2020-01-21 00:00:00.000;;CLOTURE;09-avr;;139;0
20193006785;2018301031008;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2019-05-25 00:00:00.000;2020-01-17 00:00:00.000;2020-01-21 00:00:00.000;;CLOTURE;;;1351,55;0
20207000093;2014701000006;GROUPE-MALADIE;MALADIE;SANTE ET PREVOYANCE;INCAPACITE;INDIVIDUEL;NULL;2020-03-03 00:00:00.000;2020-05-18 00:00:00.000;2020-06-04 00:00:00.000;;CLOTURE;;;586,824;0
20173001983;2015301016866;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2017-05-19 00:00:00.000;2017-05-22 00:00:00.000;2017-05-22 00:00:00.000;;CLOTURE;CTE EL INTILAKA;;3846,735;0
20205000156;2019502000008;TRANSPORT;TRANSPORT FACULTE MARITIME;POLICE ABONNEMENT(FACULTE MARITIME);AVARIES PARTICULIERES;RECOURS AMIABLE;NULL;2020-01-28 00:00:00.000;2020-07-20 00:00:00.000;2020-07-21 00:00:00.000;CA 27/2020 M/V NEPTUNE THALASSA AVIS 103661 DU 23/12/2019;OUVERTURE;GOULETTE PORT;;9502,323;0
20205000157;2019502000008;TRANSPORT;TRANSPORT FACULTE MARITIME;POLICE ABONNEMENT(FACULTE MARITIME);AVARIES PARTICULIERES;RECOURS AMIABLE;NULL;2020-06-15 00:00:00.000;2020-07-20 00:00:00.000;2020-07-21 00:00:00.000;CA 136/2020 M/V GLOVIS CHORUS AVIS N¯111980 DU 24/02/2020;OUVERTURE;GOULETTE PORT;;329,754;0
20205000163;2019502000006;TRANSPORT;TRANSPORT FACULTE MARITIME;POLICE ABONNEMENT(FACULTE MARITIME);AVARIES PARTICULIERES;RECOURS AMIABLE;NULL;2020-06-03 00:00:00.000;2020-07-20 00:00:00.000;2020-07-21 00:00:00.000;CA 129/2020 M/V GNV ATLAS AVIS 111974 DU 30/04/2020;OUVERTURE;GOULETTE PORT;;1985,872;0
20205000164;2019502000004;TRANSPORT;TRANSPORT FACULTE MARITIME;POLICE ABONNEMENT(FACULTE MARITIME);AVARIES PARTICULIERES;RECOURS AMIABLE;NULL;2020-05-22 00:00:00.000;2020-07-20 00:00:00.000;2020-07-21 00:00:00.000;CA 116/2020 M/V AMILCAR AVIS 105289 DU 10/04/2020;OUVERTURE;RADES PORT;;1204,757;0
20205000165;2019502000008;TRANSPORT;TRANSPORT FACULTE MARITIME;POLICE ABONNEMENT(FACULTE MARITIME);AVARIES PARTICULIERES;RECOURS AMIABLE;NULL;2020-01-30 00:00:00.000;2020-07-20 00:00:00.000;2020-07-21 00:00:00.000;CA 28/2020 M/V NEPTUNE THALASSA AVIS 103664 DU 23/12/2020;OUVERTURE;GOULETTE PORT;;521,7;0
20183005053;2017301011526;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;0;2018-09-29 00:00:00.000;2018-10-01 00:00:00.000;2018-10-01 00:00:00.000;;CLOTURE;ELMOUROUJ;;333,448;0
20183006662;2018301030505;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;0;2018-12-21 00:00:00.000;2018-12-26 00:00:00.000;2018-12-27 00:00:00.000;;CLOTURE;;;600,286;0
20163002295;2016301023517;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2016-06-28 00:00:00.000;2016-06-29 00:00:00.000;2016-06-29 00:00:00.000;;CLOTURE;;;0;0
20203001674;2019301000522;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE AMICALE;MATERIEL;FACULTATIF;100;2020-06-01 00:00:00.000;2020-06-02 00:00:00.000;2020-06-02 00:00:00.000;;CLOTURE;;;967,433;0
20173003272;2016301001298;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;RECOURS IDA;0;2017-07-05 00:00:00.000;2017-07-17 00:00:00.000;2017-07-17 00:00:00.000;;CLOTURE;;;286,4;0
20163000571;2015301017175;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2016-02-23 00:00:00.000;2016-02-26 00:00:00.000;2016-02-26 00:00:00.000;;CLOTURE;;;0;0
20163000561;2013301005366;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS HORS IDA;0;2016-01-14 00:00:00.000;2016-02-26 00:00:00.000;2016-02-26 00:00:00.000;SRV PV N 14;CLOTURE;;;0;0
20173004479;2014301008122;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2017-09-22 00:00:00.000;2017-09-25 00:00:00.000;2017-09-25 00:00:00.000;;CLOTURE;AV FARHAT HACHED GABES;;3625,966;0
20173004386;2017301015526;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2017-09-19 00:00:00.000;2017-09-19 00:00:00.000;2017-09-19 00:00:00.000;;CLOTURE;AVENUE ABOU KACEM CHEBI;;985,887;0
20173000060;2016301025030;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2017-01-06 00:00:00.000;2017-01-09 00:00:00.000;2017-01-09 00:00:00.000;;CLOTURE;AVENUE SALAH EDDINE AYOUBI ZRIG;;371,941;0
20173000571;2015301002873;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2017-02-10 00:00:00.000;2017-02-15 00:00:00.000;2017-02-15 00:00:00.000;MANQUE LETTRE IDA;CLOTURE;SOUSSE;;573,637;0
20173003501;2017301014036;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2017-07-30 00:00:00.000;2017-08-01 00:00:00.000;2017-08-01 00:00:00.000;;CLOTURE;ROUTE GABES ELHAMMA;;405,263;0
20173002312;2015301009541;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2017-05-31 00:00:00.000;2017-05-31 00:00:00.000;2017-05-31 00:00:00.000;;CLOTURE;RUE DE L OASIS;;336,013;0
20173006237;2016301022519;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;RECOURS IDA;0;2017-12-12 00:00:00.000;2017-12-21 00:00:00.000;2017-12-21 00:00:00.000;;CLOTURE;LYCEE TECHNIQUE SOUSSE;;195;0
20203000322;2014301006420;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;100;2020-01-24 00:00:00.000;2020-01-27 00:00:00.000;2020-01-27 00:00:00.000;;CLOTURE;;;671,98;0
20173003178;2016301022519;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;RECOURS IDA;0;2017-07-09 00:00:00.000;2017-07-11 00:00:00.000;2017-07-11 00:00:00.000;;CLOTURE;SOUSSE;;1104,155;0
20173003116;2017301015656;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2017-07-06 00:00:00.000;2017-07-07 00:00:00.000;2017-07-07 00:00:00.000;;CLOTURE;CITE DES INFERMIERS;;2002,706;0
20173002929;2015301008344;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2017-06-27 00:00:00.000;2017-06-28 00:00:00.000;2017-06-28 00:00:00.000;;CLOTURE;MENCHIA SOUK LAHAD;;2980,97;0
20173002874;2013301012871;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2017-06-19 00:00:00.000;2017-06-22 00:00:00.000;2017-06-22 00:00:00.000;;CLOTURE;EL MAY DJERBA;;1279,252;0
20163000025;2012301009552;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;0;2016-01-01 00:00:00.000;2016-01-06 00:00:00.000;2016-01-06 00:00:00.000;REJET IDA LE 18/01/2016;CLOTURE;GP8 TUNIS;;543,606;0
20163000562;2012301005282;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2016-02-05 00:00:00.000;2016-02-26 00:00:00.000;2016-02-26 00:00:00.000;;CLOTURE;;;1272,644;0
20173004962;2014301004922;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;RECOURS IDA;0;2017-10-16 00:00:00.000;2017-10-18 00:00:00.000;2017-10-18 00:00:00.000;;CLOTURE;PARKING GEANT;;770,413;0
20183007079;2012301010657;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;100;2018-12-26 00:00:00.000;2019-10-10 00:00:00.000;2019-10-23 00:00:00.000;;CLOTURE;;;613,51;0
20193002039;2016301041546;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE HORS IDA;100;2019-04-03 00:00:00.000;2019-04-25 00:00:00.000;2019-04-30 00:00:00.000;;CLOTURE;;;0;267,2
20163002224;2016301022519;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;RECOURS IDA;0;2016-06-22 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;CLOTURE;SOUSSE;;699,84;0
20183003293;2017301034027;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;50;2018-06-29 00:00:00.000;2018-06-29 00:00:00.000;2018-06-29 00:00:00.000;;CLOTURE;;;230,19;0
20193003897;2016301023509;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2019-08-15 00:00:00.000;2019-08-19 00:00:00.000;2019-08-19 00:00:00.000;MANQUE FICHE KYC 399036;CLOTURE;ROUTE METOUIA GABES;;350,413;0
20195000307;2019502000004;TRANSPORT;TRANSPORT FACULTE MARITIME;POLICE ABONNEMENT(FACULTE MARITIME);AVARIES PARTICULIERES;RECOURS AMIABLE;NULL;2019-10-18 00:00:00.000;2019-11-15 00:00:00.000;2019-11-18 00:00:00.000;CA 335/2019 M/V PAQIZE AVIS N 98479 DU 16/05/2019;CLOTURE;RADES PORT;;5008,1;0
20163004687;2015301008480;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2016-11-19 00:00:00.000;2016-11-21 00:00:00.000;2016-11-21 00:00:00.000;;CLOTURE;SFAX;;1394,547;0
20183006300;2015301005079;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;100;2018-08-15 00:00:00.000;2018-12-03 00:00:00.000;2018-12-08 00:00:00.000;;CLOTURE;;;4646,371;0
20193100178;2016301047220;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;CORPOREL;NULL;0;2019-12-29 00:00:00.000;2020-07-23 00:00:00.000;2020-07-28 00:00:00.000;CAMIONNETTE BH ASS CONTRE MOTOCYCLETTE NN ASS;OUVERTURE;BOUSSALEM;;407,5;0
20203002473;2018301017691;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2020-07-28 00:00:00.000;2020-07-28 00:00:00.000;2020-07-28 00:00:00.000;;OUVERTURE;AVENUE HABIB BOURGUIBA;;0;0
20173003750;2017301014159;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2017-08-14 00:00:00.000;2017-08-15 00:00:00.000;2017-08-15 00:00:00.000;;CLOTURE;AV JAMEL ABDENNACEUR GABES;;2020,154;0
20173001340;2016301019516;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;RECOURS IDA;0;2017-04-05 00:00:00.000;2017-04-10 00:00:00.000;2017-04-10 00:00:00.000;;CLOTURE;;;1384,405;0
20193000628;2018301036482;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;RECOURS RESEAU;0;2019-02-02 00:00:00.000;2019-02-18 00:00:00.000;2019-02-18 00:00:00.000;MANQUE FACTURE;CLOTURE;;;0;62,439
20203001594;2018301031002;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;100;2020-05-26 00:00:00.000;2020-05-27 00:00:00.000;2020-05-27 00:00:00.000;PAREBRISE AVANT;CLOTURE;AUTOROUTE A1;;941,473;0
20203001996;2018301031023;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;100;2020-06-20 00:00:00.000;2020-06-22 00:00:00.000;2020-06-22 00:00:00.000;;CLOTURE;HAMMAM LIF;;842,339;0
20203000310;2018301031008;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;100;2020-01-23 00:00:00.000;2020-01-24 00:00:00.000;2020-01-24 00:00:00.000;;CLOTURE;ROUTE TUNIS;;4669,464;0
20203002041;2017301032763;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;100;2020-06-16 00:00:00.000;2020-06-17 00:00:00.000;2020-06-24 00:00:00.000;;CLOTURE;;;490,127;0
20201000325;2019101000136;VIE;DECES;TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (BTE);DECES;NORMAL;NULL;2020-02-04 00:00:00.000;2020-07-30 00:00:00.000;2020-08-05 00:00:00.000;;OUVERTURE;MENZEL  BOURGUIBA;;0;0
20177000134;2015701000009;GROUPE-MALADIE;MALADIE;SANTE ET PREVOYANCE;INCAPACITE;INDIVIDUEL;NULL;2017-05-19 00:00:00.000;2017-06-01 00:00:00.000;2017-06-02 00:00:00.000;;CLOTURE;;;27737,336;0
20197000558;2019701000036;GROUPE-MALADIE;MALADIE;SANTE ET PREVOYANCE;DECES;INDIVIDUEL;NULL;2019-10-23 00:00:00.000;2019-12-06 00:00:00.000;2019-12-31 00:00:00.000;;CLOTURE;TUNIS;;28556,386;0
20176000281;2017606000067;INCENDIE;MULTIRISQUES PROFESSIONNELLES;MULTIRISQUES PROFESSIONNELLES CENTRALISE;MATERIEL;NORMAL;NULL;2017-10-11 00:00:00.000;2017-10-12 00:00:00.000;2017-10-13 00:00:00.000;CVTI;CLOTURE;DEPOT TUCAL ROUTE DE LA JDAIDA;;0;0
20193006270;2011301009842;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;100;2019-12-09 00:00:00.000;2019-12-10 00:00:00.000;2019-12-10 00:00:00.000;;CLOTURE;MANNOUBA;;821,082;0
20183001861;2016301001405;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE HORS IDA;100;2018-04-05 00:00:00.000;2018-04-10 00:00:00.000;2018-04-13 00:00:00.000;;CLOTURE;;;10285,647;383,844
20206000207;2006607000002;INCENDIE;MULTIRISQUES HABITATIONS;MULTIRISQUES HABITATIONS OCCUPANT;MATERIEL;NORMAL;NULL;2020-06-27 00:00:00.000;2020-08-06 00:00:00.000;2020-08-07 00:00:00.000;;CLOTURE;SOUKRA;;100;0
20193006956;2016301023750;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE HORS IDA;100;2019-11-12 00:00:00.000;2020-08-12 00:00:00.000;2020-08-17 00:00:00.000;;OUVERTURE;;;1101,75;0
20193003711;2014301006566;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;100;2019-08-05 00:00:00.000;2019-08-08 00:00:00.000;2019-08-08 00:00:00.000;MANQUE FICHE KYC 29262;CLOTURE;TUNIS;;1048,223;0
20193001064;2017301032871;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2019-03-08 00:00:00.000;2019-03-08 00:00:00.000;2019-03-08 00:00:00.000;;CLOTURE;TUNIS;;425,524;0
20203001146;2019301019432;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2020-03-09 00:00:00.000;2020-03-11 00:00:00.000;2020-03-11 00:00:00.000;;CLOTURE;ESSIJOUMI;;540;0
20203002711;2018301031008;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE HORS IDA;100;2020-05-13 00:00:00.000;2020-07-13 00:00:00.000;2020-08-18 00:00:00.000;;CLOTURE;;;833,7;0
20203002198;2017301014099;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;100;2020-01-07 00:00:00.000;2020-06-03 00:00:00.000;2020-07-07 00:00:00.000;;CLOTURE;;;2836,957;0
20203000431;2017301032763;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE HORS IDA;100;2020-01-18 00:00:00.000;2020-01-28 00:00:00.000;2020-01-31 00:00:00.000;;CLOTURE;;;1975,359;0
20203002118;2020301003232;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2020-06-30 00:00:00.000;2020-06-30 00:00:00.000;2020-06-30 00:00:00.000;;CLOTURE;CITE ENNOZHA ARIANA;;418,023;0
20193001163;2017301027532;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2019-03-14 00:00:00.000;2019-03-14 00:00:00.000;2019-03-14 00:00:00.000;MQ HONORAIRES EXPERT;CLOTURE;RTE SOKRA DEVANT BORJ DHIEFA;;8262,028;0
20193001972;2018301000224;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE HORS IDA;100;2019-03-27 00:00:00.000;2019-04-03 00:00:00.000;2019-04-29 00:00:00.000;;CLOTURE;;;305,947;0
20183004935;2018301016042;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2018-08-11 00:00:00.000;2018-09-20 00:00:00.000;2018-09-25 00:00:00.000;;CLOTURE;;;130;0
20193002265;2017301011333;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2019-05-08 00:00:00.000;2019-05-13 00:00:00.000;2019-05-13 00:00:00.000;;CLOTURE;AKOUDA;;4531,369;0
20193005118;2013301010303;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2019-09-25 00:00:00.000;2019-10-10 00:00:00.000;2019-10-23 00:00:00.000;;CLOTURE;;;1012,22;0
20183006874;2015301015339;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2018-12-26 00:00:00.000;2019-01-10 00:00:00.000;2019-01-25 00:00:00.000;;CLOTURE;;;1655;0
20193003994;2019301014455;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2019-07-28 00:00:00.000;2019-08-16 00:00:00.000;2019-08-26 00:00:00.000;;CLOTURE;;;4444,592;0
20193004483;2019301014421;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2019-08-08 00:00:00.000;2019-09-04 00:00:00.000;2019-09-20 00:00:00.000;;CLOTURE;;;1457,75;0
20197000225;2019701000042;GROUPE-MALADIE;MALADIE;SANTE ET PREVOYANCE;INCAPACITE;INDIVIDUEL;NULL;2019-05-15 00:00:00.000;2019-06-17 00:00:00.000;2019-06-18 00:00:00.000;;CLOTURE;;;473,7;0
20173006639;2014301006884;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE HORS IDA;50;2017-12-22 00:00:00.000;2018-03-06 00:00:00.000;2018-03-12 00:00:00.000;ENVOI REJET IDA LE 12/03/2018: RESP 50%;CLOTURE;;;265;0
20203000593;2019301020615;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2020-01-24 00:00:00.000;2020-02-03 00:00:00.000;2020-02-11 00:00:00.000;;CLOTURE;;;50;0
20193006355;2017301032763;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2019-11-01 00:00:00.000;2019-12-10 00:00:00.000;2019-12-16 00:00:00.000;;CLOTURE;;;500;0
20193006836;2019301003070;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2019-04-20 00:00:00.000;2020-02-10 00:00:00.000;2020-02-11 00:00:00.000;;CLOTURE;DENDEN;;1472,236;0
